GEOID,town_name,IFLD_EALT_weighted,IFLD_EALP_weighted,IFLD_EALPE_weighted,IFLD_EALB_weighted,IFLD_EALA_weighted,POPULATION_weighted,BUILDVALUE_weighted,AGRIVALUE_weighted,AREA_weighted,ALAND_sqmi,EAL_per_capita,EAL_per_building_value,EAL_per_agricultural_value,weight,RISK_SCORE_avg,SOVI_SCORE_avg,IFLD_RISKS_avg,RESL_SCORE_avg,CRF_VALUE_avg
5000176075,Waltham town,83516.07915911563,2.1687473715295995e-05,297.11838990011194,82469.01222587998,749.9485430863018,328.37301878185957,127814906.17489174,4376096.044437823,9.328737959431129,9.116058450529723,254.33295180258378,0.0006534142351506239,0.019084608361205325,0.06628442042427525,62.3333690081,43.24527631,83.2399843031,73.7922047151,1.068012043
5000183275,Weybridge town,158837.8731993086,4.124705367741788e-05,565.0846353816839,156846.4736215625,1426.314941890402,624.52730593321,243089092.11733592,8322825.923019197,17.742175064117184,17.097383892721915,254.33295180258384,0.000653414235150624,0.01908460836120533,0.12606526159330037,62.3333690081,43.24527631,83.2399843031,73.7922047151,1.068012043
5000183800,Whiting town,73516.92177323168,1.8379308784107334e-05,251.79653034178804,72419.20961562841,845.915627294872,395.9933998235306,127846358.98228544,6630848.837756799,13.841946240902963,13.601455875189291,185.6518866374883,0.0005750411850478924,0.011087105674105865,0.0742255669772316,60.297527737100005,53.22987621,77.1657569596,73.7922047151,1.148067341
5000301450,Arlington town,630795.0101730203,0.00010339327233832113,1416.4878310342856,629367.1894021559,11.332938551019655,1265.6425829472528,395055497.9623416,719515.5367393387,42.66395235296659,42.026445050313036,498.3990098564102,0.0015967250511044664,0.8766940781176495,0.3245237392172443,74.1048600954,24.00165847,90.7257441166,61.0757019311,0.92218999
5000304825,Bennington town,4275964.820615,0.0020406070661834,27956.31680678,4247995.3243,13.179506316592,15333.0,3914446929.0,4836332.0,42.629292029999995,41.94937133742479,278.8733333734429,0.0010923547817028023,0.884133847844813,4.0,59.614355534925004,53.55742463,68.70815644585,61.0757019311,1.166232668
5000317725,Dorset town,541610.4386797684,7.250927990166655e-05,993.3771346568465,540581.2304464343,35.83109727958112,1457.1605018278203,628791110.503683,3379644.183772886,47.97947825934172,47.37181939575895,371.68893749205233,0.0008613519333088536,0.16025664514633559,0.5147158254425364,57.0427978548,42.0191909,76.4808010179,61.0757019311,1.062755099
5000327962,Glastenbury town,183867.30427346137,2.0317891259852384e-05,278.3551102594377,183588.54611241646,0.40305071793197683,481.46317378665213,135314100.09194446,70134.46587317917,44.94885734663248,44.41232163999295,381.8927683032667,0.0013588185129895965,2.621639759914047,0.23474557473751934,44.7326174592,54.88361073,67.8046924239,61.0757019311,1.168481314
5000339025,Landgrove town,78808.38238745744,1.6953766320536727e-06,23.226659859205746,78784.95973163572,0.1959960030564726,184.88563097989467,116609290.66087411,39919.64459802932,8.981439475715986,8.855092387673041,426.25477150264555,0.000675832791202288,1.974175451235052,0.09782308517454745,39.4218305923,36.09133448,62.2965050599,61.0757019311,1.017610493
5000342850,Manchester town,1275258.5162,0.0002698380369084,3696.781105647,1271558.6143999998,3.120694903927,4484.0,1456087758.0,1276366.0,42.50083344,41.955058236117964,284.40198844781446,0.0008758115774227943,0.9991323148689325,2.0,38.97827405375,53.084167505,55.4219732915,61.0757019311,1.1733390245000002
5000355000,Peru town,332256.8541405451,7.1477232406586806e-06,97.92380839732085,332158.10401139414,0.8263209245876925,779.4794952541265,491625825.89322025,168301.5832927534,37.86583020044368,37.37124723226751,426.2547715026455,0.0006758327912022881,1.9741754512350518,0.4124230133619717,39.4218305923,36.09133448,62.29650505989999,61.07570193109999,1.017610493
5000357025,Pownal town,882432.242095,0.00045965460592,6297.2681011,876061.5807,73.3932940752,3258.0,852657640.0,3900102.0,47.50888077,46.77479928055873,270.85090303713935,0.0010349197622799696,0.2262587599234584,1.0,45.1654715612,23.68714091,61.7637615497,61.0757019311,0.919254633
5000358600,Readsboro town,150152.6477448261,1.659232010450829e-05,227.3147854313226,149925.00381364013,0.32914569946014294,393.18012857888857,110502356.50268602,57274.325039130854,36.706852098421145,36.13045196097837,381.8927683032667,0.0013588185129895965,2.621639759914047,0.1917016716620617,44.7326174592,54.883610729999994,67.8046924239,61.0757019311,1.168481314
5000361000,Rupert town,510640.9433602318,6.836317110433346e-05,936.5754441331536,509670.58565356565,33.78226121541888,1373.8394981721797,592836590.496317,3186394.8162271143,45.23599305065829,44.74556332421367,371.68893749205233,0.0008613519333088536,0.16025664514633559,0.4852841745574637,57.0427978548,42.0191909,76.4808010179,61.0757019311,1.062755099
5000362875,Sandgate town,632331.892887247,0.00010364518196103757,1419.9389928654991,630900.5933427297,11.360550369565395,1268.7262221275744,396018019.7898557,721268.5800786145,42.76789973656095,42.24624065390218,498.3990098564102,0.0015967250511044666,0.8766940781176495,0.32531441593014726,74.1048600954,24.00165847,90.7257441166,61.0757019311,0.92218999
5000363175,Searsburg town,88625.93047291083,9.793432417292172e-06,134.17002411664248,88491.56617417297,0.19427458865318206,232.0701983089967,65222787.020998865,33805.53340242922,21.665811231531816,21.283666430750017,381.8927683032667,0.0013588185129895965,2.621639759914047,0.11314977977035431,44.7326174592,54.883610729999994,67.8046924239,61.0757019311,1.168481314
5000363550,Shaftsbury town,605531.450488,7.38161829373e-05,1011.28170624,604510.0003,10.1684821093,3598.0,879287784.0,3094767.0,43.55015028,42.99058499753312,168.29667884602554,0.0006886612796249196,0.19566301776127248,1.0,55.6574268964,70.79547474,61.0062668712,61.0757019311,1.319508002
5000369775,Stamford town,163884.42619662624,1.810972300814312e-05,248.10320521107948,163635.9637445824,0.35924677254298654,429.1372861674175,120608031.63187473,62512.183673167725,40.06377166160536,39.481028346008266,381.8927683032667,0.0013588185129895967,2.621639759914047,0.2092331965711446,44.7326174592,54.883610729999994,67.8046924239,61.0757019311,1.168481314
5000371425,Sunderland town,680629.2353797326,0.0001115615735066413,1528.3935570402155,679088.6135551144,12.228266197714948,1365.6311949251728,426265771.2478027,776358.8831820468,46.03450059047246,45.23520997353187,498.39900985641026,0.0015967250511044666,0.8766940781176497,0.35016184485260843,74.1048600954,24.00165847,90.7257441166,61.07570193109999,0.9221899899999999
5000385075,Winhall town,394556.2816119974,8.487948611687647e-06,116.28489598047338,394439.01545697014,0.9812592497658347,925.6348737659788,583807543.4459056,199858.77210921727,44.96581779384033,44.051676741171846,426.2547715026455,0.0006758327912022881,1.9741754512350518,0.48975390146348086,39.4218305923,36.09133448,62.2965050599,61.0757019311,1.017610493
5000385675,Woodford town,196731.75910217542,2.1739452289204034e-05,297.83049636151753,196433.49735518807,0.43125055354171155,515.149213158045,144781482.7524959,75041.49201209302,48.09374788180919,47.35661855377713,381.8927683032667,0.0013588185129895965,2.621639759914047,0.25116977725892004,44.7326174592,54.88361073,67.8046924239,61.0757019311,1.168481314
5000502875,Barnet town,436102.76871856157,0.00031518058398869147,4317.974000643607,427524.8917382051,4259.902979655225,1531.1999010928396,480491048.4397805,4245263.770101965,44.07361132864739,42.32576688770148,284.811126494528,0.0009076189247118054,0.10272689574435724,0.5236661768443364,36.6962767412,38.44992004,64.9019537893,58.5286103542,1.035619262
5000510450,Burke town,327745.5227798977,0.00013083071782732757,1792.3808342344455,325421.47032528545,531.6716201615537,1283.557355899338,336704045.6971469,2688409.152069498,34.04053319279997,33.56311044560077,255.34154845013478,0.0009733934800257582,0.12191058140372868,0.5766205552108437,29.9192560617,70.53604217,57.7943467352,58.52861035419999,1.319077282
5000517125,Danville town,415072.993342,5.85965824631e-05,802.773179744,414209.7529,60.4672617893,2327.0,643323927.0,7222213.0,61.64692053,60.61626320733686,178.37257986334336,0.000645200614995935,0.05747171861893301,1.0,11.8880287301,28.99662382,26.5063679498,58.5286103542,0.964829493
5000530550,Groton town,401634.13527251035,0.0003254536975129279,4458.715655939963,396251.7502804031,923.6693375903671,1128.9787296161635,333040272.87576246,3492923.0090560457,55.5884785381999,53.8282498068741,355.7499576710893,0.0012059626657294272,0.11498510967209982,0.3941964838045263,56.7478862688,68.744299,82.67751180239999,58.5286103542,1.3003626729999997
5000531825,Hardwick town,873676.121075,0.00144029774717,19732.0791363,850125.0201,3819.02183857,2920.0,659807300.0,6076538.0,39.05161221,38.26565133812245,299.2041510530822,0.0013241383068586844,0.1437785991093942,1.0,42.6313724091,56.50891429,73.3140689475,58.5286103542,1.184306624
5000537900,Kirby town,240644.7640701023,9.60615020996724e-05,1316.0425787655543,238938.3454747145,390.3760164634462,942.4426441006619,247222494.30285305,1973944.847930502,24.994013677200023,24.69568054955366,255.34154845013478,0.0009733934800257582,0.1219105814037287,0.4233794447891563,29.9192560617,70.53604217,57.7943467352,58.5286103542,1.319077282
5000541725,Lyndon town,1494924.547007,0.001452230119663,19895.55263938,1470419.242,4609.752367,5491.0,1486399032.0,5902821.0,40.096254900000005,39.34078291455226,272.24996303168825,0.0010057356839068502,0.25325595118113864,2.0,32.8772906187,44.403542025,61.65911550305,58.5286103542,1.0831153035
5000547725,Newark town,168816.51969868442,0.0002296714812692032,3146.4992933947774,164873.5106277601,796.5097776094965,761.3751906823009,213642269.32612538,1760349.455491495,37.61152008657809,36.77368889065828,221.72579533015875,0.0007901831422740865,0.09589943586033622,0.18592800749262536,38.7570903642,26.82165492,64.7307148038,58.5286103542,0.9471274979999998
5000554400,Peacham town,348254.5921166612,0.00028219898341888143,3866.1260728498182,343587.55780502496,800.9082400203462,978.9308040863968,288777258.2130635,3028692.9595472845,48.20044219242336,46.682225882617956,355.7499576710894,0.0012059626657294274,0.11498510967209985,0.34180544835418886,56.7478862688,68.744299,82.6775118024,58.5286103542,1.300362673
5000561525,Ryegate town,268979.15138082847,0.00021796020727019074,2986.0548396102195,265374.504214572,618.5923275992866,756.0904662974399,223041026.91117412,2339252.0313966703,37.22826440937675,36.565061678107135,355.74995767108936,0.0012059626657294272,0.11498510967209984,0.2639980678412849,56.7478862688,68.744299,82.6775118024,58.5286103542,1.300362673
5000562200,St. Johnsbury town,1718082.5594970002,0.001405043179145,19249.09155432,1696090.5485,2742.91944178,7364.0,1949812390.0,3999406.0,37.17867699,36.45100439775859,233.308332359723,0.0008811527551617416,0.42958443316257466,2.0,48.0087522148,58.151098735000005,72.989428371,58.5286103542,1.2283325775
5000564075,Sheffield town,149697.36571062042,0.00020366025662785746,2790.145515807583,146200.9183727415,706.3018221422494,675.146369360024,189446417.8010719,1560982.7562346999,33.351863238160945,32.757191301929794,221.72579533015872,0.0007901831422740864,0.0958994358603362,0.16487090826862613,38.7570903642,26.821654920000004,64.7307148038,58.5286103542,0.947127498
5000569925,Stannard town,57711.87443842611,7.851584497034791e-05,1075.6670760960546,56363.91130770335,272.29605465404103,260.2848908603114,73036073.98195787,601795.7657485617,12.857931963940683,12.642054559760998,221.72579533015872,0.0007901831422740864,0.09589943586033621,0.06356163390972196,38.7570903642,26.82165492,64.7307148038,58.5286103542,0.947127498
5000571575,Sutton town,174508.40870536026,0.00023741518183663837,3252.5879911688653,170432.4554769324,823.3652373416203,787.0460378573009,220845522.22050503,1819702.1404745982,38.87964596719254,38.298385851328,221.72579533015872,0.0007901831422740865,0.09589943586033622,0.19219683464158752,38.7570903642,26.82165492,64.7307148038,58.5286103542,0.947127498
5000575700,Walden town,176680.43166984167,0.00024037017541483533,3293.0714031902494,172553.7469948321,833.6132719029873,796.8420246582375,223594281.1452152,1842351.105455421,39.36356238427609,38.621200846757276,221.72579533015872,0.0007901831422740864,0.09589943586033622,0.1945890170105586,38.7570903642,26.82165492,64.7307148038,58.5286103542,0.947127498
5000577125,Waterford town,396684.9651514385,0.0002866925136553086,3927.6874370763944,388882.4124617949,3874.865252514776,1392.8000989071606,437061143.5602196,3861549.2298980355,40.089951791352625,38.28422401025482,284.811126494528,0.0009076189247118054,0.10272689574435724,0.4763338231556637,36.6962767412,38.44992004,64.9019537893,58.5286103542,1.035619262
5000583500,Wheelock town,180552.53165406713,0.0002456380896011177,3365.2418275424716,176335.40722003055,851.8826065796054,814.3054865818253,228494537.5251246,1882727.7765952244,40.226247899851664,39.50374041938237,221.72579533015875,0.0007901831422740865,0.09589943586033621,0.19885359867688043,38.7570903642,26.82165492,64.7307148038,58.528610354200005,0.9471274979999998
5000706550,Bolton town,492817.83955976076,0.0004817740128386887,6600.303975873532,485306.7689036516,910.7666812289223,2058.7293894458658,508288169.36069125,1251444.3754173007,42.55868929799563,41.764767015076,239.37961059195314,0.0009695638601614738,0.39379923649856835,0.3173623230223317,50.4322595222,9.209856068,71.7396216094,91.1124274375,0.643043388
5000710300,Buels gore,110986.80986517186,6.842542925323513e-05,937.4283807696675,109900.80252190979,148.57896244046506,226.55501370865528,54292448.83454901,181591.05677753143,5.055766592400692,4.997922943484361,489.88900333010696,0.0020442402626448743,0.6111909464855565,0.11541264070741482,28.2223252827,9.209856068,47.6187078592,91.1124274375,0.643043388
5000710675,Burlington city,6560159.681051,0.0011776350322436,16133.599941751,6541523.1194,2502.96170726021,44723.0,9236104662.0,654323.0,15.56068566,10.302961582529505,146.6842492912148,0.0007102734238213422,10.025873583919562,11.0,23.553035978554544,39.87582991,44.54073033859091,91.1124274375,1.0378663634545455
5000713300,Charlotte town,763859.940069,0.000140508415875,1924.96529748,761837.2744,97.7003712506,3912.0,1101470204.0,11916384.0,50.87118465,41.251680489814845,195.26072087653375,0.0006934912422460771,0.06410165534016024,1.0,14.4661267882,9.209856068,35.6997609789,91.1124274375,0.643043388
5000714875,Colchester town,2186657.1666820417,0.0014922421196684626,20443.717039470117,2156315.5812398596,9897.86840425424,17555.330167644286,4186124214.366009,4693508.019692498,59.576347431584665,36.30913038739785,124.55802003155745,0.0005223584047453336,0.4658897263001382,5.020400934329433,11.287345502252752,24.37725414318396,23.845500249485596,91.1124274375,0.8838720034463263
5000724175,Essex town,1323935.080703,0.0007807601182480001,10696.41361999,1295925.8336,17312.83348365,11482.0,2416432753.0,6461614.0,35.018544989999995,34.34067270233975,115.30526743624804,0.0005478882369307962,0.2048923195819187,2.0,12.746601976400001,9.209856068,29.04998037885,91.1124274375,0.643043388
5000724400,Essex Junction city,1177694.550451,0.000696621799378,9543.71865148,1166720.454,1430.37779977504,10612.0,1647556671.0,743005.0,4.80209028,4.569080048195584,110.97762442998493,0.0007148127716518469,1.585042564250577,2.0,9.403874282065,9.209856068,24.109022154,91.1124274375,0.643043388
5000733475,Hinesburg town,833124.2575268637,0.0008764907026044408,12007.922625715528,820026.2107477721,1090.1241533486516,5026.61329606129,1290127910.649208,3680455.6856593816,40.08579324881455,39.29823407057872,165.74265981026946,0.000645768726224693,0.22636443111462248,0.9152609788895284,54.3909719002,27.85286975,64.8222800947,91.1124274375,0.94610299
5000734600,Huntington town,850665.3036718281,0.0005244509561567649,7184.978099350333,842341.5328780902,1138.7926939895349,1736.4449862913445,416127849.165451,1391815.9432224685,38.75023733759931,38.227882824973825,489.889003330107,0.0020442402626448743,0.6111909464855565,0.8845873592925851,28.2223252827,9.209856068000002,47.6187078592,91.1124274375,0.643043388
5000736700,Jericho town,680843.481517,0.000570424957625,7814.82191946,668612.6288,4416.03079786,5104.0,1013465129.0,2991614.0,35.97546108,35.455375502896416,133.39409904329938,0.0006717976396373871,0.22758400031454593,1.0,11.2387475771,9.209856068,30.310489577,91.1124274375,0.643043388
5000745250,Milton town,2215641.511627,0.0010724777005519,14692.944497552002,2198975.4528,1973.114329314,10634.0,2842694888.0,4724711.0,61.81904937,51.59747315699578,208.3544773017679,0.0007794158708273583,0.46894752115568544,3.0,25.260128667066667,18.534225752666668,45.870643216433336,91.1124274375,0.8194828576666667
5000759275,Richmond town,1922617.41997,0.00363931617472,49858.6315937,1861419.0656,11339.7227736,4167.0,1037678775.0,3907901.0,33.2219784,32.37597874112313,461.3912694912407,0.001852805961045122,0.4919821203172752,1.0,73.9443235465,27.35473553,90.950495285,91.1124274375,0.942232414
5000762050,St. George town,77134.43015113617,8.114949272855919e-05,1111.7480503844724,75921.75345222781,100.92864852134821,465.38670393870973,119445905.35079193,340753.31434061815,3.711324921185447,3.6702600919533923,165.7426598102695,0.0006457687262246932,0.2263644311146225,0.08473902111047155,54.3909719002,27.85286975,64.8222800947,91.1124274375,0.94610299
5000764300,Shelburne town,1620066.106415,0.00037527458740499995,5141.26184745,1614293.6255,631.219067308,7704.0,2529052636.0,3403674.0,45.41213625,24.275956615045338,210.28895462292317,0.0006405822019494734,0.4759756975594608,2.0,27.3096452737,43.160575729,55.40175757795,91.1124274375,0.9992111535000001
5000766175,South Burlington city,3194753.101551,0.0017317017535221002,23724.314023223,3166742.6957,4286.09182781189,20258.0,6097111617.0,2890125.0,29.45428824,16.43453297338805,157.70328273032877,0.0005239781231236397,1.1054030886383808,5.0,21.142544563753198,13.7423443698,39.310287419871,91.1124274375,0.7613099732
5000773975,Underhill town,601290.8065554678,0.0005878161493017768,8053.081245414206,592126.4919337783,1111.233377487296,2511.8714374568394,620166273.9938834,1526896.8317505964,51.92618156192416,51.215231633936604,239.37961059195314,0.0009695638601614737,0.3937992364985683,0.38721619199273,50.4322595222,9.209856068,71.7396216094,91.1124274375,0.643043388
5000780350,Westford town,458746.8877947714,0.0004484665758195346,6143.992088712262,451755.09486257005,847.8008444137816,1916.3991730972948,473147676.6454254,1164925.7928321026,39.61639514008022,38.9214802174989,239.37961059195314,0.0009695638601614737,0.39379923649856835,0.2954214849849383,50.4322595222,9.209856068,71.7396216094,91.1124274375,0.643043388
5000784475,Williston town,2231319.620243,0.0006469097206871,8862.663173404999,2214502.5344,7954.422671336,10103.0,3660233334.0,4175679.0,31.31959935,30.47998625358891,220.8571335487479,0.000609611305245547,0.5343609075896398,2.0,38.953301701665,23.17242196,56.94053012735,91.1124274375,0.9070348484999999
5000785150,Winooski city,1495390.460557958,0.0007846802991007212,10750.12009767982,1484640.3404601405,0.0,7965.669832355716,1165359248.6339908,408.9803075013861,1.5182761584153397,1.380888192392521,187.72940531426985,0.0012832012637397634,3656.387442451346,2.979599065670567,7.997982878393736,20.014639589018678,25.73118161584444,91.1124274375,0.8322791403857339
5000902125,Averill town,96984.3463690566,4.1534120285289784e-05,569.0174479082507,96115.06765463305,300.2612665455939,175.7144847609451,65606510.2803332,903437.903815002,38.79426835750767,36.01171666687692,551.9428093876337,0.0014782732072571388,0.10735031811208598,0.10446758903742277,36.8948663979,32.29106202,68.4813242482,29.534415353599996,1.000556928
5000902162,Avery's gore,46519.91321676894,1.9922428139630075e-05,272.9372655128268,46102.95138869943,144.02456257121062,84.28393743978941,31469090.41467665,433346.7663150922,18.60821941751111,18.227011858319194,551.9428093876338,0.0014782732072571388,0.107350318112086,0.05010935638513045,36.8948663979,32.29106202,68.4813242482,29.5344153536,1.000556928
5000906325,Bloomfield town,102930.39004982398,4.408054868022688e-05,603.9035169188754,102007.8164543167,318.67007862057295,186.48741916580556,69628800.37635677,958827.0613446428,41.17271831209487,40.16784037919911,551.9428093876338,0.0014782732072571388,0.10735031811208598,0.11087242518775599,36.8948663979,32.29106202,68.4813242482,29.5344153536,1.000556928
5000908725,Brighton town,485219.327823,0.000462672449315,6338.61255561,478154.2724,726.442867383,1157.0,365501957.0,1211189.0,54.8957643,52.86782802344077,419.3771199853069,0.0013275423524558585,0.400614047702712,1.0,8.12552768958,9.209856068,26.4754497996,29.5344153536,0.824569891
